transaction_id,user_id,device_id,amount,timestamp,day_of_week,location,recipient_id,merchant_category,merchant_name
c3cc4c2b-a34a-4ba0-89a3-58a21d6a1497,user_19,device_1,293.58,2025-03-15 19:10:59,Saturday,Delhi,@upi,Grocery,JioMart
5044833b-41e6-4429-b76c-e80a53f9ee5e,user_8,device_9,1767.27,2025-04-03 17:03:59,Thursday,Delhi,@paytm,Bills,Airtel
31b69b8f-fb7d-4af8-b997-870ec8545061,user_20,device_9,2525.43,2025-04-09 02:14:59,Wednesday,Delhi,@ybl,E-Commerce,Amazon
e5875c28-51dc-467d-b16c-96101713c7d7,user_1,device_2,2802.12,2025-04-06 14:20:59,Sunday,Mumbai,@paytm,Healthcare,1mg
99083b77-d488-4d39-b4b6-92f7c2c912e5,user_11,device_7,2778.06,2025-03-18 14:58:59,Tuesday,Mumbai,@paytm,Travel,Ola
a3a7b18d-7ad2-49e7-ab72-e13ec094a431,user_16,device_4,733.33,2025-03-25 06:29:59,Tuesday,Mumbai,@ybl,Travel,Uber
3490e895-5384-4b11-a19d-62bbbe026a69,user_19,device_1,679.67,2025-03-29 02:23:59,Saturday,Mumbai,@upi,Grocery,BigBasket
213532ba-b040-4b1b-bcf8-eb694693b769,user_5,device_4,696.2,2025-03-14 22:01:59,Friday,Bangalore,@paytm,Entertainment,Netflix
58f364ee-6168-466a-8b98-e29a9d3c2a98,user_1,device_2,2166.4,2025-03-11 15:32:59,Tuesday,Mumbai,@ybl,Healthcare,PharmEasy
7e6f8ab6-189e-4e1c-87ae-2742198c8dc3,user_7,device_2,900.46,2025-03-15 19:44:59,Saturday,Mumbai,@ybl,Healthcare,1mg
acffb5c8-25ce-44bc-b38c-2cecc714d1e1,user_7,device_2,2009.63,2025-03-29 12:28:59,Saturday,Mumbai,@oksbi,Travel,Uber
f3c701b5-74db-4a66-82d3-e295fa159585,user_14,device_2,2391.11,2025-03-22 19:40:59,Saturday,Mumbai,@upi,Entertainment,Netflix
ca44ae99-6c96-489c-b81b-af1bf47cf5f5,user_2,device_1,1472.81,2025-03-14 18:45:59,Friday,Mumbai,@paytm,Entertainment,Hotstar
4279b915-2ac6-42ad-822d-314a726fabd8,user_15,device_4,1884.94,2025-04-04 23:32:59,Friday,Mumbai,@okhdfcbank,Food,Zomato
16c204b1-2ffb-4bfe-9b6d-027edc403d34,user_2,device_1,1391.36,2025-04-02 20:47:59,Wednesday,Bangalore,@upi,E-Commerce,Flipkart
827d028a-89b3-414f-ad35-a9e46cd35a33,user_6,device_3,2364.62,2025-03-16 22:19:59,Sunday,Mumbai,@oksbi,E-Commerce,Flipkart
38ba764c-9163-43fc-af35-8c081c92e508,user_19,device_1,579.97,2025-03-14 19:02:59,Friday,Bangalore,@paytm,Grocery,JioMart
ee935470-0fe0-47bc-bc33-f3a57417454f,user_8,device_9,1746.68,2025-04-02 06:22:59,Wednesday,Mumbai,@okhdfcbank,Travel,Uber
74a43763-a498-4d0f-b0f3-f2cac8b83a31,user_17,device_9,283.34,2025-04-11 04:13:59,Friday,Bangalore,@ybl,Travel,IRCTC
5e091732-05c2-4328-96a5-7aec4e0967b4,user_17,device_9,1496.96,2025-03-11 20:40:59,Tuesday,Bangalore,@ybl,Entertainment,Hotstar
3d85322b-8c11-47ee-9f98-2a415b93e133,user_9,device_2,146.41,2025-03-17 03:14:59,Monday,Bangalore,@okhdfcbank,E-Commerce,Flipkart
c7e16afe-3624-468b-be0a-1d17f960fe1e,user_16,device_4,244.74,2025-03-26 08:11:59,Wednesday,Mumbai,@oksbi,Bills,Airtel
4a6d1d37-1ccc-457e-93e7-a7c324d77f26,user_4,device_4,2872.94,2025-03-25 20:34:59,Tuesday,Mumbai,@okhdfcbank,Grocery,BigBasket
96c457d6-d72f-425f-a79e-87e32f2babf8,user_2,device_1,1672.47,2025-03-27 07:57:59,Thursday,Mumbai,@paytm,Travel,IRCTC
83169ea6-8f01-40b2-9f35-ce763f2b7e94,user_14,device_2,2070.37,2025-03-29 21:26:59,Saturday,Mumbai,@upi,Grocery,JioMart
832b0674-ff5f-466e-bb15-6c1d06a7282e,user_3,device_5,1606.45,2025-03-15 12:04:59,Saturday,Mumbai,@paytm,Grocery,Nature's Basket
314226e0-358f-4aea-987f-cdcf046a3c36,user_2,device_1,2781.06,2025-04-05 09:58:59,Saturday,Mumbai,@oksbi,Food,Zomato
4c61eccb-d490-421f-b31c-aa26cb11120b,user_17,device_9,1984.46,2025-03-15 11:27:59,Saturday,Delhi,@oksbi,Grocery,JioMart
b21550a7-a043-438c-9e2b-111b4e45b59a,user_8,device_9,1078.64,2025-04-09 21:06:59,Wednesday,Mumbai,@paytm,Grocery,JioMart
e924c1a2-a993-4d58-9fdd-3cafcd666cb0,user_9,device_2,712.69,2025-03-29 13:10:59,Saturday,Bangalore,@upi,Travel,IRCTC
ff89de95-a09f-4340-bb7b-c55ef2edbb68,user_7,device_2,1689.18,2025-04-06 23:04:59,Sunday,Mumbai,@paytm,Food,Swiggy
1677bfd0-fb38-442a-89db-a4a93fa474b5,user_14,device_2,2350.69,2025-03-23 04:02:59,Sunday,Bangalore,@ybl,Entertainment,Hotstar
4c0468aa-c43f-4e4f-a73e-b08b02bab352,user_17,device_9,732.29,2025-03-17 18:08:59,Monday,Mumbai,@ybl,Healthcare,PharmEasy
f0a6538f-4a94-44c3-90db-95cbaa6aa500,user_2,device_1,1302.66,2025-04-01 06:59:59,Tuesday,Delhi,@okhdfcbank,Travel,Ola
ed9d81d8-0f7b-46be-8c7f-cc979c01946e,user_17,device_9,2963.49,2025-04-10 04:57:59,Thursday,Bangalore,@oksbi,Healthcare,PharmEasy
643e8fce-a95d-4822-afca-b1f1aaa93646,user_11,device_7,1755.9,2025-04-07 01:07:59,Monday,Bangalore,@ybl,Entertainment,Netflix
bf0d6eaa-40e9-4bcc-ad29-fa62b13a8b58,user_9,device_2,1680.69,2025-03-29 07:05:59,Saturday,Mumbai,@paytm,Healthcare,PharmEasy
e1a7b037-2a77-4c2a-b8b7-2bbaf165b515,user_14,device_2,2311.36,2025-03-29 23:15:59,Saturday,Delhi,@paytm,Travel,Uber
d22ecfad-9c6f-479e-bcc0-b539e0b38a9b,user_1,device_2,614.2,2025-03-15 11:58:59,Saturday,Bangalore,@okhdfcbank,Travel,Uber
c82b4036-b6f5-4acc-bcc1-986b65459ef8,user_19,device_1,447.99,2025-04-06 15:07:59,Sunday,Delhi,@oksbi,Entertainment,BookMyShow
94014b0b-6c22-47df-b2f2-71ff88208c86,user_7,device_2,1426.87,2025-03-13 04:17:59,Thursday,Mumbai,@paytm,Entertainment,Netflix
3ece5e67-c722-4a8f-93df-332c9ecb0f7a,user_10,device_10,1803.21,2025-04-06 04:38:59,Sunday,Delhi,@oksbi,Bills,BESCOM
73039bc7-e87a-411a-8e83-1748b8af7515,user_19,device_1,2920.18,2025-04-08 07:02:59,Tuesday,Bangalore,@upi,Bills,Mahanagar Gas
50579a5b-f0ba-4a20-ad9e-53de65190d9f,user_11,device_7,2107.75,2025-04-07 19:29:59,Monday,Bangalore,@okhdfcbank,Grocery,Nature's Basket
8872154c-265d-4941-9b99-cdcd69ced682,user_20,device_9,1836.56,2025-04-08 09:30:59,Tuesday,Delhi,@oksbi,Travel,Ola
5cd90a28-1a2d-47b7-9d58-2a9c9f732cc1,user_15,device_4,2989.08,2025-03-25 23:34:59,Tuesday,Mumbai,@ybl,E-Commerce,Amazon
aab537e8-dec1-4870-989a-223553c7fffa,user_17,device_9,2454.0,2025-03-20 00:01:59,Thursday,Bangalore,@upi,Healthcare,Apollo
e09750ae-ac9e-433f-b6ab-018ea5f42315,user_3,device_5,1301.43,2025-03-26 04:27:59,Wednesday,Bangalore,@paytm,Travel,IRCTC
5872972d-1631-40d5-8794-cf4fb58dcc0e,user_9,device_2,1096.85,2025-03-21 12:14:59,Friday,Bangalore,@paytm,Healthcare,1mg
c093ca41-aa86-4aac-8955-6b6d1a2f2045,user_2,device_1,2659.2,2025-03-23 05:09:59,Sunday,Bangalore,@ybl,Food,Swiggy
06bdc496-a364-43db-b806-72f0cc571f5f,user_17,device_9,2824.5,2025-03-18 03:44:59,Tuesday,Delhi,@upi,Food,Swiggy
d7da91e6-fbc3-462d-bb52-93b910d4feba,user_20,device_9,223.34,2025-03-14 03:38:59,Friday,Bangalore,@ybl,E-Commerce,Flipkart
2e8e44b6-9d9c-41a4-84e2-ac99a3c655ff,user_18,device_10,1417.36,2025-03-30 00:18:59,Sunday,Bangalore,@paytm,Food,Dominos
36f7df7f-f3cb-473f-a6ba-ae9d58939339,user_14,device_2,2515.48,2025-03-15 12:31:59,Saturday,Bangalore,@ybl,Bills,Airtel
c7b2c399-6da1-4978-9ec6-5cf01489501d,user_1,device_2,1597.39,2025-03-20 10:30:59,Thursday,Mumbai,@upi,Healthcare,1mg
d534f0a2-6a2b-44a6-95c2-58306c065244,user_6,f90a5364-ef9c-4c58-b303-1bda8294a526,11344.74,2025-04-12 01:51:59,Saturday,Chennai,@ybl,Healthcare,PharmEasy
b240db7b-7348-40a4-83a8-7247871a40a4,user_20,device_9,1277.82,2025-04-07 04:16:59,Monday,Delhi,@oksbi,Travel,Uber
6ac2be0a-b02c-48dd-8c31-bca0bd89675d,user_5,device_4,448.14,2025-04-09 08:03:59,Wednesday,Delhi,@okhdfcbank,Entertainment,Netflix
574d4dec-fc46-49c1-9416-729b4a4b222c,user_14,device_2,881.04,2025-03-31 09:27:59,Monday,Mumbai,@ybl,E-Commerce,Myntra
211e12fc-934a-4d70-aee8-588ee025112a,user_6,device_3,2073.35,2025-03-13 12:54:59,Thursday,Mumbai,@okhdfcbank,Healthcare,Apollo
f11b790d-496e-4f88-a5dd-6ef3d664375f,user_6,device_3,2450.47,2025-03-12 07:42:59,Wednesday,Bangalore,@ybl,Food,Dominos
2588b684-8537-471f-a419-9459f97e3b9c,user_12,device_1,1798.14,2025-03-12 00:37:59,Wednesday,Bangalore,@paytm,E-Commerce,Flipkart
bc73c7c8-c4dc-4ca2-a7ec-6e3f9a2cea96,user_8,device_9,1752.64,2025-03-29 06:48:59,Saturday,Bangalore,@ybl,Food,Zomato
1ea0fc91-adb0-4de8-8820-96a813ae4123,user_13,device_1,2763.04,2025-04-01 21:27:59,Tuesday,Delhi,@upi,Healthcare,Apollo
0aca2f13-e34c-4a05-a708-e2a3596bc0b3,user_10,device_10,2125.36,2025-03-28 20:19:59,Friday,Mumbai,@upi,Food,Swiggy
44444560-f09f-4054-9178-67efc86dd51c,user_18,device_10,2071.04,2025-04-03 15:59:59,Thursday,Mumbai,@ybl,Entertainment,Hotstar
1ccb283f-0dc2-4a0f-b18a-d7c111797ae5,user_17,device_9,2635.41,2025-03-23 14:20:59,Sunday,Delhi,@ybl,Bills,Airtel
47c0a403-af5a-4e62-a749-48d44f4eb11c,user_12,device_1,541.58,2025-04-05 00:37:59,Saturday,Mumbai,@oksbi,Grocery,Nature's Basket
aabc2189-23ba-44c4-93ab-5fddfb140ae2,user_13,device_1,2913.45,2025-03-28 19:14:59,Friday,Bangalore,@okhdfcbank,Travel,Ola
dbd08f3d-614c-4a6f-805d-05b962bf731e,user_12,device_1,2906.59,2025-03-14 06:54:59,Friday,Bangalore,@oksbi,Bills,BESCOM
be924f16-d957-4e8d-ab03-6c1914984d19,user_2,device_1,1222.16,2025-04-05 15:15:59,Saturday,Bangalore,@okhdfcbank,Grocery,BigBasket
8218fb8b-0d31-49fc-8a49-13c12acd22fd,user_1,device_2,2902.85,2025-03-11 10:14:59,Tuesday,Mumbai,@paytm,Travel,Ola
04928eef-c1bd-4185-adf1-df25f7661f32,user_7,device_2,2735.18,2025-03-11 09:09:59,Tuesday,Bangalore,@okhdfcbank,Grocery,JioMart
fea8d393-c667-4adc-956d-e4bae6328b82,user_19,device_1,819.05,2025-03-31 11:04:59,Monday,Bangalore,@okhdfcbank,Healthcare,PharmEasy
ba7e028c-cca4-4a06-899f-8de9322aa8e0,user_13,device_1,1407.73,2025-04-05 16:53:59,Saturday,Mumbai,@oksbi,Bills,Mahanagar Gas
00a541c3-b192-47d7-8e00-8615cad53311,user_1,device_2,1623.06,2025-04-09 11:56:59,Wednesday,Delhi,@ybl,Grocery,BigBasket
02fa8572-ace9-4f9e-a096-da962c086466,user_20,device_9,680.41,2025-03-25 05:39:59,Tuesday,Delhi,@ybl,Entertainment,Netflix
88005a82-37a1-4e1c-b124-6dc0ccf19118,user_20,85370215-e1f8-4d91-b66a-1aa7b88f447a,9462.36,2025-04-12 01:51:59,Saturday,Hyderabad,@oksbi,Food,Zomato
0227d47b-2677-499e-af09-e1d4aa1783f2,user_13,device_1,2874.09,2025-04-01 05:10:59,Tuesday,Bangalore,@paytm,E-Commerce,Myntra
3728dd5b-55b1-4312-aec3-8a074fcab470,user_2,device_1,305.08,2025-04-02 01:50:59,Wednesday,Bangalore,@okhdfcbank,Entertainment,Hotstar
4b9ddb6b-a6d4-46e0-9eaf-4e04e20fe7bb,user_19,device_1,1463.22,2025-04-09 10:12:59,Wednesday,Delhi,@okhdfcbank,Travel,Ola
98fd16ef-b3c4-495f-ad38-0465998fba28,user_11,device_7,563.33,2025-03-16 07:07:59,Sunday,Mumbai,@ybl,Entertainment,BookMyShow
679bf906-3a3a-4c2d-9505-850217af5fb6,user_1,device_2,261.27,2025-04-05 21:30:59,Saturday,Bangalore,@upi,Grocery,Nature's Basket
ad26df54-cb8c-4e55-9a2a-3d53f571813e,user_1,device_2,1865.03,2025-03-17 01:12:59,Monday,Mumbai,@oksbi,Bills,BESCOM
c582bd2a-6109-4709-8932-82adda9cf250,user_18,device_10,2826.48,2025-03-15 10:53:59,Saturday,Delhi,@okhdfcbank,Bills,BESCOM
a2754d86-4f23-495b-808d-75a689e9933c,user_2,35be188a-d9d5-40fc-a370-7d1869b16104,14883.23,2025-04-12 00:51:59,Saturday,Mumbai,@okhdfcbank,Healthcare,Apollo
bdab601a-ab7d-418f-9409-1bb78a77b5c5,user_15,device_4,2815.7,2025-03-28 10:30:59,Friday,Mumbai,@paytm,Bills,BESCOM
75f568f1-adab-45e8-b8b3-50a981042249,user_5,3e2344ea-8c85-4df0-bd3a-3e8d48020ff7,16931.04,2025-04-11 19:51:59,Friday,Bangalore,@ybl,Entertainment,BookMyShow
2ba23ebe-2ba1-48c4-b87d-398c8af35d8b,user_6,device_3,1498.27,2025-03-22 17:57:59,Saturday,Delhi,@upi,Grocery,BigBasket
96f43c20-47ce-45fc-9f1b-4c9b7f636585,user_1,device_2,669.7,2025-04-06 02:20:59,Sunday,Mumbai,@oksbi,Food,Swiggy
d060688b-28a5-42c7-81aa-fc1f3eae7b38,user_12,69904996-4581-4c40-a90a-55d6f75a3638,19489.97,2025-04-12 02:51:59,Saturday,Mumbai,@paytm,Food,Zomato
34c27f4b-66f6-4d62-9405-c8dce766d1e7,user_20,device_9,1813.28,2025-03-25 13:39:59,Tuesday,Bangalore,@paytm,Healthcare,PharmEasy
d0d194f9-c2f0-435d-a78b-0c352bcd5782,user_2,device_1,2450.06,2025-03-14 19:34:59,Friday,Bangalore,@upi,E-Commerce,Flipkart
8e470a18-2258-4351-849b-4a8e82c424f3,user_10,device_10,1530.81,2025-04-10 14:04:59,Thursday,Delhi,@ybl,Bills,Mahanagar Gas
bdb79f2c-d5af-456d-8b40-7da762a09c87,user_14,f55e7773-f22e-4a23-bf89-68eb494980b9,17554.11,2025-04-11 14:51:59,Friday,Kolkata,@ybl,Entertainment,Netflix
9f1b2175-ba40-4043-835c-3e3828d9e97c,user_20,device_9,2934.63,2025-03-19 10:57:59,Wednesday,Bangalore,@paytm,Food,Swiggy
1423c6f3-017c-4b65-84a6-5791cf0bfc0e,user_12,device_1,2886.94,2025-04-05 11:14:59,Saturday,Bangalore,@upi,Food,Swiggy
6e0f0470-49b6-4838-805f-fb654b0870cf,user_9,device_2,207.41,2025-03-16 02:16:59,Sunday,Delhi,@ybl,Grocery,JioMart
ea018d6d-7d90-462c-84fb-61e1963e5cd6,user_17,device_9,2251.76,2025-03-18 05:00:59,Tuesday,Mumbai,@okhdfcbank,Food,Swiggy
ca13c732-0f2b-4ecb-bb1a-74e3152bcd3d,user_15,device_4,1237.96,2025-03-30 21:13:59,Sunday,Bangalore,@okhdfcbank,Grocery,JioMart
37607eb5-c0c5-4b90-8cce-8b2758f7fe59,user_13,device_1,107.81,2025-04-02 04:14:59,Wednesday,Mumbai,@oksbi,Food,Dominos
11690397-e9f7-436b-9e14-1a501c921151,user_1,device_2,439.97,2025-04-03 04:03:59,Thursday,Mumbai,@ybl,Healthcare,Apollo
67d11db1-0870-4996-a719-3ed08d42501e,user_18,device_10,169.99,2025-04-04 10:27:59,Friday,Delhi,@okhdfcbank,E-Commerce,Amazon
9020204c-b5db-4f54-80c5-14b31d7a48e5,user_6,device_3,791.79,2025-03-30 11:16:59,Sunday,Bangalore,@paytm,Entertainment,BookMyShow
e3fb8854-050e-4e37-bd10-966d864bafd7,user_9,device_2,2014.21,2025-03-24 11:51:59,Monday,Bangalore,@paytm,Healthcare,PharmEasy
94e23f63-ee8c-4161-b5d3-f386eaf8cd26,user_11,device_7,362.57,2025-03-13 16:33:59,Thursday,Bangalore,@ybl,E-Commerce,Myntra
35406b5f-e9ba-4799-a353-0d1a28b9900f,user_20,device_9,1093.38,2025-03-29 00:39:59,Saturday,Bangalore,@upi,E-Commerce,Amazon
e1a7090a-a273-4cf4-874a-75f53ce63b52,user_7,device_2,2565.01,2025-03-25 11:54:59,Tuesday,Mumbai,@ybl,Bills,BESCOM
4bdc9181-e9f7-4369-8933-d71499116afd,user_14,device_2,1719.33,2025-04-09 09:41:59,Wednesday,Bangalore,@okhdfcbank,Travel,Uber
d0380d30-e34d-4937-bd48-5fd626eb00d9,user_4,device_4,1668.47,2025-03-18 06:11:59,Tuesday,Bangalore,@paytm,Bills,Mahanagar Gas
b1602094-3b51-481d-9c4b-db79737c3138,user_10,device_10,679.11,2025-03-15 00:00:59,Saturday,Delhi,@paytm,Entertainment,Netflix
757316c5-9812-4a11-82fb-984e8120b874,user_4,device_4,1705.28,2025-03-25 03:30:59,Tuesday,Bangalore,@ybl,Food,Swiggy
4d8e35f1-6ad2-4903-a014-09d78dd08322,user_13,device_1,423.17,2025-03-21 16:49:59,Friday,Bangalore,@paytm,E-Commerce,Amazon
fac0d941-9a7a-4fca-9334-9c07e419920a,user_15,device_4,525.55,2025-03-31 21:13:59,Monday,Bangalore,@upi,Entertainment,BookMyShow
b0dde369-f9b0-4d0f-8b49-5aa34a8ab7a4,user_1,device_2,2162.39,2025-04-01 13:05:59,Tuesday,Mumbai,@ybl,Travel,Ola
55b40a57-39b3-47ad-a336-db807c5b4516,user_2,device_1,2763.75,2025-03-13 22:46:59,Thursday,Bangalore,@upi,Entertainment,BookMyShow
1d0e4591-260b-4c75-a4ed-7c6c02a458e2,user_3,device_5,2486.34,2025-03-23 18:05:59,Sunday,Bangalore,@paytm,Grocery,JioMart
2b6b66f6-8ce7-4fca-a157-3d48d095fc43,user_9,device_2,483.58,2025-03-28 23:36:59,Friday,Mumbai,@oksbi,Travel,Ola
e737d084-86c0-496e-807d-781646c0e9c4,user_19,device_1,2931.05,2025-04-06 05:27:59,Sunday,Mumbai,@upi,Travel,Uber
fa6b1d2c-0975-454f-9eec-af6d2a082db3,user_18,device_10,1509.87,2025-03-24 14:51:59,Monday,Delhi,@ybl,Grocery,BigBasket
ce071dcc-af19-42e5-bae3-caf8a7d0124f,user_13,device_1,2791.57,2025-04-09 16:36:59,Wednesday,Delhi,@ybl,Bills,BESCOM
adbc3759-1d04-45f0-9046-4f223b164c38,user_13,device_1,227.65,2025-03-18 11:55:59,Tuesday,Delhi,@ybl,E-Commerce,Flipkart
471a18e6-6c7a-452d-8553-8fc062f66a2a,user_14,device_2,1804.53,2025-04-10 22:14:59,Thursday,Bangalore,@okhdfcbank,Grocery,BigBasket
cc1c83d8-5816-41bc-bbbb-4e7676ae565c,user_4,device_4,1953.37,2025-04-06 17:43:59,Sunday,Bangalore,@upi,E-Commerce,Amazon
67b9a9d1-ce68-4e64-a99d-08b6ac61cd38,user_9,device_2,2325.44,2025-03-27 17:15:59,Thursday,Bangalore,@upi,Grocery,BigBasket
d30c7e2c-6fff-4b39-88d8-64bff2598157,user_20,device_9,1982.88,2025-04-05 16:49:59,Saturday,Delhi,@okhdfcbank,Grocery,BigBasket
4bbc5e60-0dbe-4371-ad16-23b46c3aceaa,user_18,device_10,1111.57,2025-03-15 12:52:59,Saturday,Delhi,@oksbi,Travel,Uber
52ab5093-c6f1-463f-b3c0-254b32035583,user_11,device_7,2860.28,2025-04-09 18:33:59,Wednesday,Bangalore,@okhdfcbank,Grocery,JioMart
eab677fc-3ce6-4789-b7bd-7d7b2bbd8f83,user_20,device_9,752.87,2025-04-09 01:16:59,Wednesday,Mumbai,@ybl,Grocery,Nature's Basket
211a0273-0599-4414-b0d7-88eec2c42860,user_18,device_10,1228.94,2025-03-21 17:18:59,Friday,Bangalore,@okhdfcbank,Food,Dominos
cd33bc3f-beb8-4d3e-8852-3d8579038fba,user_10,device_10,555.01,2025-04-05 09:01:59,Saturday,Mumbai,@oksbi,Entertainment,Hotstar
55bd7c46-5c61-4ec4-942c-09231fba4e33,user_5,device_4,251.77,2025-03-19 15:27:59,Wednesday,Bangalore,@oksbi,Food,Swiggy
6f6e152e-08dd-461e-ab0a-b6a5380e46c2,user_14,device_2,1671.11,2025-04-10 14:51:59,Thursday,Delhi,@ybl,Food,Swiggy
834797fd-df89-411a-be16-5787213a6b06,user_5,device_4,480.14,2025-03-31 02:28:59,Monday,Mumbai,@paytm,Entertainment,Hotstar
d743be14-816c-4f7a-b98b-d4e2f0020ea3,user_1,device_2,296.77,2025-04-03 07:05:59,Thursday,Delhi,@paytm,Food,Swiggy
eb923e58-7cb9-4cac-af0b-0139a685199b,user_3,device_5,1327.42,2025-03-30 12:23:59,Sunday,Delhi,@ybl,Travel,Ola
849a250d-9e13-4098-a557-a5d47ba22029,user_12,device_1,317.65,2025-04-03 10:31:59,Thursday,Mumbai,@ybl,E-Commerce,Amazon
e4ac463c-78a2-4de7-802a-d1bea5c5e293,user_19,device_1,2909.02,2025-03-18 05:28:59,Tuesday,Bangalore,@oksbi,Grocery,BigBasket
186c3399-ec93-4faa-8c13-7afddfd57abc,user_11,device_7,1026.02,2025-03-28 01:15:59,Friday,Bangalore,@paytm,Healthcare,Apollo
8729118f-59de-4d9c-9e15-6ea28c163041,user_3,device_5,1641.4,2025-03-28 04:52:59,Friday,Bangalore,@okhdfcbank,Entertainment,BookMyShow
ac755efd-072c-41bc-8005-14d92157f57f,user_13,device_1,1226.2,2025-04-07 11:36:59,Monday,Mumbai,@ybl,Bills,Airtel
bfcf529f-2a9c-4e23-9d80-7fc99530b34a,user_11,device_7,1918.88,2025-03-24 14:26:59,Monday,Mumbai,@ybl,Healthcare,PharmEasy
0b1691b6-0ee6-499b-8041-16d08eee5239,user_1,device_2,2338.79,2025-04-03 05:07:59,Thursday,Mumbai,@paytm,Grocery,Nature's Basket
c930a034-e09d-4d6f-bdd8-22cc563f37dc,user_16,device_4,869.54,2025-03-15 04:00:59,Saturday,Delhi,@okhdfcbank,Entertainment,BookMyShow
4cf73cc9-e50d-405d-9a64-8d2d43cce662,user_19,device_1,1143.65,2025-03-26 21:38:59,Wednesday,Delhi,@okhdfcbank,E-Commerce,Amazon
3615df32-9bb3-4e6a-9890-02942733eb3b,user_5,device_4,716.83,2025-03-21 00:38:59,Friday,Bangalore,@oksbi,Healthcare,PharmEasy
8d4068c6-5747-47f2-94a7-0d17c87fdb0d,user_13,device_1,2618.87,2025-03-13 00:31:59,Thursday,Delhi,@upi,Grocery,JioMart
97f72de1-c766-40ac-b2d8-dcd070361364,user_6,device_3,1890.2,2025-03-23 08:40:59,Sunday,Mumbai,@oksbi,Entertainment,Hotstar
d395af8f-c572-4432-a181-8b5230266ccc,user_15,device_4,749.12,2025-03-24 18:10:59,Monday,Bangalore,@upi,Travel,Uber
e7a720c7-2061-4b8c-98d7-ba6d2438a5a5,user_5,device_4,1768.17,2025-04-02 06:51:59,Wednesday,Delhi,@paytm,E-Commerce,Myntra
d290aa77-a3e4-4e20-bb34-8eb3e44e49ca,user_20,device_9,908.81,2025-04-06 22:32:59,Sunday,Delhi,@okhdfcbank,E-Commerce,Amazon
e00eb688-bd66-47ca-a305-4753e161340a,user_3,device_5,2679.43,2025-04-10 07:21:59,Thursday,Bangalore,@upi,Bills,Mahanagar Gas
499c47c0-3d86-4448-8660-27cc00eb08b0,user_11,device_7,2101.13,2025-04-06 16:48:59,Sunday,Mumbai,@ybl,Entertainment,Netflix
84ac4c7a-a2e2-428a-a994-1bd6a8ab1bb5,user_15,device_4,1904.77,2025-04-04 11:37:59,Friday,Bangalore,@okhdfcbank,Grocery,JioMart
8d2ac436-2780-4ab0-826d-cdd7365fbf2f,user_1,device_2,718.99,2025-04-06 23:02:59,Sunday,Mumbai,@upi,Healthcare,Apollo
cf5ceda0-7557-4182-b21f-ff05caaabfb1,user_5,device_4,1453.9,2025-04-05 02:25:59,Saturday,Mumbai,@oksbi,E-Commerce,Flipkart
e324e881-8810-43c5-a711-bf0964aa4c19,user_17,device_9,2792.88,2025-03-18 13:50:59,Tuesday,Mumbai,@oksbi,Healthcare,1mg
93813f8b-2f86-472b-9420-503f96c7f818,user_15,device_4,251.84,2025-03-30 03:30:59,Sunday,Bangalore,@ybl,Food,Zomato
a07f0d26-f5de-484a-bdbc-6d3dde6c8566,user_6,device_3,1927.51,2025-04-08 04:59:59,Tuesday,Mumbai,@upi,Bills,Mahanagar Gas
032a1e59-0e08-4e6e-ac50-14361a933817,user_16,device_4,483.6,2025-03-26 20:50:59,Wednesday,Mumbai,@paytm,Entertainment,BookMyShow
befae8d8-a6d4-4825-ab9b-9bfbb44184f2,user_14,device_2,1341.28,2025-03-29 00:28:59,Saturday,Bangalore,@upi,Travel,Ola
d5feab87-0c80-4568-8b9c-de9d5e2fb708,user_1,device_2,2544.03,2025-04-03 06:26:59,Thursday,Delhi,@paytm,Entertainment,Hotstar
9f6be40d-0b30-4525-9d09-6fa7ff2c9b55,user_17,device_9,2660.81,2025-03-16 20:25:59,Sunday,Bangalore,@oksbi,Healthcare,Apollo
ef814346-3a63-4de6-a3a5-d725dfff4eb4,user_10,device_10,1825.54,2025-03-21 10:38:59,Friday,Mumbai,@ybl,Bills,BESCOM
64359dea-f04e-49a6-945f-eb0ca49fb738,user_7,device_2,2270.83,2025-03-15 11:06:59,Saturday,Bangalore,@oksbi,Bills,Mahanagar Gas
6bbeaff6-e212-4e1f-b9b0-353501bb03ca,user_20,device_9,2750.29,2025-03-25 15:49:59,Tuesday,Mumbai,@okhdfcbank,Entertainment,Netflix
da238a3f-acc7-4ce2-ba5c-57a2f87927bb,user_20,device_9,1831.92,2025-03-16 07:38:59,Sunday,Delhi,@ybl,Grocery,JioMart
45b3a9ba-6a1c-437c-9baa-ed52c48cf92f,user_14,device_2,469.92,2025-03-18 21:14:59,Tuesday,Mumbai,@upi,Entertainment,Hotstar
712cfc2c-cbd0-465b-af5c-f0f4a6e9b4e7,user_13,device_1,2183.94,2025-03-23 05:52:59,Sunday,Delhi,@upi,Food,Zomato
e438f704-f57c-404e-8f09-4749561dbdf0,user_3,device_5,936.12,2025-03-12 18:37:59,Wednesday,Mumbai,@okhdfcbank,Healthcare,1mg
e64f7c45-fe47-4048-8056-098ae48d591d,user_1,device_2,1367.12,2025-03-19 23:43:59,Wednesday,Delhi,@oksbi,Healthcare,1mg
3b500d30-e3f2-40da-8bef-b33374662e81,user_19,device_1,970.5,2025-03-15 08:41:59,Saturday,Mumbai,@oksbi,Bills,Mahanagar Gas
